age,education,balance,housing,loan,day,duration,campaign,poutcome,deposit,marital_married,marital_single,contact_telephone,contact_unknown
32,2,118,1,0,17,1275,1,0,1,0,1,0,0
39,2,251,1,0,17,342,2,0,1,1,0,0,0
31,2,-277,1,0,17,1008,2,0,1,0,0,1,0
26,2,-189,0,1,17,538,2,0,1,0,1,0,0
42,3,4,1,0,17,795,1,0,1,1,0,0,0
27,2,1820,1,0,17,1027,1,0,1,0,1,0,0
33,2,1904,1,0,17,1584,2,0,1,0,0,0,0
51,1,201,1,0,17,582,2,0,1,1,0,0,0
33,2,0,1,0,17,1448,7,0,1,1,0,1,0
30,3,178,0,0,17,656,3,0,1,0,1,0,0
52,1,3798,1,0,17,1208,1,0,1,1,0,0,0
42,1,301,1,0,17,1175,2,0,1,0,0,0,0
31,3,294,1,0,17,536,5,0,1,0,0,0,0
27,2,0,1,0,17,991,5,0,1,1,0,0,0
44,2,292,0,1,17,1153,4,0,1,0,1,0,0
40,2,2998,1,0,18,623,3,0,1,0,0,0,0
46,1,2084,1,0,18,1081,2,0,1,0,0,0,0
32,2,454,1,0,18,978,1,0,1,0,0,0,0
56,2,179,0,0,18,536,1,0,1,0,0,0,0
33,2,661,1,0,18,968,1,0,1,1,0,0,0
33,2,89,1,0,18,278,2,0,1,1,0,0,0
32,1,102,1,0,18,560,1,0,1,1,0,0,0
41,1,138,1,0,18,640,3,0,1,0,0,0,0
31,2,622,0,0,18,420,1,0,1,0,1,0,0
30,2,10,1,0,18,658,2,0,1,0,0,0,0
34,2,-251,0,0,18,641,1,0,1,0,0,0,0
43,2,104,1,0,18,635,3,0,1,1,0,0,0
28,2,173,0,0,18,588,7,0,1,1,0,0,0
32,2,-46,0,1,18,1373,4,0,1,0,0,0,0
31,2,0,1,1,18,913,4,0,1,0,0,0,0
35,3,145,1,0,18,799,2,0,1,0,1,0,0
31,3,325,1,0,18,1139,2,0,1,1,0,0,0
25,2,2311,0,1,21,1105,2,0,1,0,1,0,0
56,3,158,0,1,21,854,1,0,1,0,0,0,0
47,2,1981,1,0,21,919,2,0,1,1,0,0,0
39,3,1423,1,0,21,733,3,0,1,1,0,1,0
51,3,2455,1,0,21,553,1,0,1,1,0,0,0
54,2,859,0,1,21,710,1,0,1,0,0,0,0
58,0,9004,0,0,21,891,4,0,1,1,0,0,0
42,0,970,1,0,21,691,10,0,1,1,0,1,0
56,1,486,0,1,21,1877,1,0,1,1,0,1,0
55,2,127,1,0,21,1130,8,0,1,1,0,1,0
26,1,409,1,0,21,577,2,0,1,0,1,0,0
40,2,664,0,0,21,1342,2,0,1,0,1,0,0
26,2,223,0,1,21,1002,3,0,1,0,1,0,0
35,3,-324,0,1,21,985,11,0,1,0,1,0,0
34,2,-30,0,0,21,1360,3,0,1,0,1,0,0
41,3,1253,0,0,21,1134,5,0,1,0,1,0,0
44,1,4758,1,0,22,712,6,0,1,1,0,0,0
33,3,30,1,0,22,1077,1,0,1,0,1,0,0
36,3,81,0,1,22,560,1,0,1,0,0,0,0
38,2,0,1,0,22,1545,1,0,1,1,0,0,0
35,3,328,1,0,22,654,2,0,1,1,0,0,0
41,3,145,0,0,22,1833,2,0,1,0,1,0,0
41,0,465,1,0,22,1508,1,0,1,0,0,0,0
28,2,751,1,0,22,598,5,0,1,1,0,0,0
26,2,-379,1,1,22,1237,7,0,1,1,0,0,0
39,2,0,0,0,22,864,4,0,1,0,1,0,0
25,0,349,1,0,22,1037,8,0,1,1,0,0,0
37,2,1110,1,0,22,802,11,0,1,1,0,1,0
25,2,2228,1,0,23,754,1,0,1,1,0,0,0
46,3,2166,1,0,23,870,1,0,1,0,0,0,0
25,2,-247,1,0,23,633,1,0,1,0,1,0,0
28,3,-123,0,1,23,690,1,0,1,0,1,0,0
33,2,44,0,1,23,529,1,0,1,0,0,0,0
32,2,131,1,1,23,1152,2,0,1,0,1,0,0
32,2,476,1,0,23,956,9,0,1,1,0,0,0
47,2,1101,1,0,23,957,3,0,1,0,1,0,0
50,3,-168,1,0,23,1327,2,0,1,1,0,0,0
27,2,-392,1,0,23,228,2,0,1,1,0,0,0
45,2,524,1,0,23,808,1,0,1,1,0,0,0
51,2,895,0,0,23,638,2,0,1,0,1,0,0
36,2,212,1,1,23,1201,6,0,1,1,0,0,0
51,2,95,1,0,23,1309,4,0,1,1,0,0,0
33,3,395,1,0,23,1359,6,0,1,0,1,0,0
59,2,135,1,1,23,416,4,0,1,1,0,0,0
38,3,0,0,0,23,532,2,0,1,1,0,0,0
40,2,471,1,0,24,430,4,0,1,1,0,0,0
51,1,603,1,0,24,853,2,0,1,1,0,0,0
41,2,663,0,0,24,1204,1,0,1,0,1,0,0
38,2,593,1,1,24,1484,24,0,1,1,0,0,0
31,3,1224,1,1,24,1441,2,0,1,1,0,0,0
28,2,2,1,0,24,454,1,0,1,0,1,0,0
41,2,720,0,1,24,651,1,0,1,1,0,0,0
33,3,990,1,0,24,1491,2,0,1,0,0,0,0
25,2,1747,1,0,24,903,1,0,1,0,1,0,0
45,2,59,1,0,24,873,8,0,1,0,0,0,0
31,1,33,1,0,24,901,2,0,1,1,0,0,0
28,2,340,1,0,24,821,2,0,1,0,1,0,0
49,2,305,0,0,24,367,2,0,1,0,0,0,0
25,2,0,1,0,24,458,9,0,1,1,0,0,0
28,3,497,1,0,24,1602,6,0,1,0,1,0,0
54,2,1371,0,0,25,1492,2,0,1,1,0,1,0
28,3,1628,1,0,25,1422,2,0,1,0,1,0,0
27,3,372,1,1,25,728,2,0,1,0,1,0,0
49,1,566,1,0,25,979,2,0,1,0,1,0,0
53,1,343,1,0,25,616,5,0,1,1,0,0,0
26,2,941,0,1,25,784,1,0,1,0,1,0,0
37,2,775,0,1,25,1000,1,0,1,1,0,0,0
34,2,1759,0,1,25,695,1,0,1,0,1,0,0
51,1,1495,0,0,25,1946,4,0,1,1,0,1,0
39,2,1444,0,0,25,362,8,0,1,1,0,1,0
35,3,470,1,0,25,743,13,0,1,0,1,0,0
51,1,1162,1,0,25,2015,1,0,1,1,0,0,0
30,3,2,1,1,25,1031,8,0,1,0,1,0,0
42,1,1628,1,0,25,590,8,0,1,0,1,0,0
54,2,1134,1,0,25,1330,3,0,1,1,0,0,0
51,1,0,1,1,25,946,3,0,1,1,0,0,0
57,1,63,0,1,25,1448,17,0,1,0,0,0,0
30,3,1221,1,0,25,279,4,0,1,1,0,1,0
37,2,5024,0,1,25,661,4,0,1,0,1,0,0
39,2,10685,1,0,25,1369,9,0,1,1,0,0,0
35,3,1629,0,0,25,653,4,0,1,1,0,0,0
48,2,268,1,0,28,458,7,0,1,1,0,0,0
31,3,0,1,1,28,664,8,0,1,1,0,0,0
35,2,5613,1,0,28,699,3,0,1,1,0,0,0
48,2,513,0,1,28,939,3,0,1,1,0,0,0
53,1,362,0,0,28,1169,2,0,1,1,0,0,0
27,2,3933,0,0,28,837,3,0,1,0,1,0,0
55,2,3899,1,0,28,596,4,0,1,1,0,1,0
40,2,473,1,0,28,383,3,0,1,1,0,0,0
40,3,1616,0,0,28,1009,7,0,1,0,1,1,0
38,2,1817,1,0,28,1096,4,0,1,0,0,0,0
54,2,129,0,1,28,867,2,0,1,0,1,0,0
54,2,1938,0,1,28,551,3,0,1,1,0,0,0
50,2,133,0,0,28,890,4,0,1,0,1,0,0
48,3,2263,0,0,29,874,2,0,1,0,0,0,0
41,0,1538,0,0,29,710,2,0,1,1,0,0,0
51,1,5,0,0,29,600,2,0,1,0,0,0,0
42,3,2625,0,0,29,2516,2,0,1,0,1,0,0
58,2,1080,1,0,29,1058,2,0,1,0,0,0,0
47,2,312,0,0,29,884,1,0,1,1,0,0,0
58,2,145,1,0,29,616,13,0,1,1,0,1,0
41,2,-190,0,1,29,808,3,0,1,1,0,0,0
50,2,2678,0,0,30,1011,6,0,1,1,0,1,0
46,2,271,1,0,30,1013,29,0,1,1,0,0,0
44,2,0,0,0,30,684,2,0,1,1,0,0,0
36,2,0,0,0,30,843,2,0,1,1,0,0,0
58,2,3161,0,0,30,542,2,0,1,0,0,1,0
44,1,-4,0,1,30,788,2,0,1,0,1,0,0
49,0,-701,1,0,30,988,2,0,1,0,0,0,0
55,3,-375,0,0,30,814,2,0,1,1,0,0,0
52,1,959,0,0,30,694,2,0,1,1,0,1,0
60,2,1091,0,0,30,441,5,0,1,0,0,0,0
41,0,-1,0,1,30,1171,4,0,1,1,0,0,0
36,3,96,0,0,30,729,4,0,1,1,0,0,0
41,1,0,0,0,30,509,2,0,1,0,0,0,0
50,3,230,0,0,30,1089,4,0,1,1,0,1,0
44,1,-156,0,1,30,1211,2,0,1,1,0,0,0
54,2,114,0,0,30,458,3,0,1,1,0,0,0
35,3,-468,1,0,30,540,8,0,1,1,0,0,0
59,2,679,0,0,30,761,4,0,1,0,0,0,0
42,0,206,1,0,30,695,2,0,1,1,0,0,0
27,3,1,1,0,30,764,4,0,1,0,1,0,0
59,1,2518,0,0,30,675,3,0,1,0,0,0,0
43,2,378,0,0,30,782,8,0,1,1,0,0,0
39,2,391,0,1,30,962,4,0,1,0,1,0,0
33,2,-144,0,0,30,481,3,0,1,1,0,0,0
36,3,1240,0,0,31,812,3,0,1,0,1,0,0
35,1,1792,1,0,31,630,6,0,1,0,0,0,0
50,0,2284,1,0,31,1088,17,0,1,1,0,1,0
55,2,264,1,1,31,1150,5,0,1,1,0,0,0
51,3,0,0,0,31,574,2,0,1,0,0,0,0
48,3,-392,0,0,31,725,4,0,1,1,0,0,0
55,1,77,0,0,31,463,6,0,1,0,0,0,0
30,2,48,1,0,31,662,13,0,1,1,0,0,0
53,1,252,0,0,31,727,4,0,1,1,0,0,0
40,2,1954,0,0,31,1107,2,0,1,1,0,0,0
44,1,755,0,1,31,829,4,0,1,1,0,0,0
49,3,755,0,0,31,1212,4,0,1,0,0,0,0
40,2,341,0,0,31,1142,5,0,1,1,0,0,0
58,1,1183,0,0,31,1721,5,0,1,1,0,0,0
49,2,388,0,0,31,1032,4,0,1,1,0,1,0
38,2,1919,0,0,4,846,1,0,1,1,0,0,0
51,3,1613,0,0,4,870,1,0,1,0,0,0,0
36,3,0,0,0,4,1165,1,0,1,0,0,0,0
55,2,0,0,0,4,1110,1,0,1,1,0,0,0
43,3,0,0,0,4,1488,2,0,1,1,0,0,0
60,2,0,0,0,5,603,3,0,1,0,0,0,0
57,2,466,0,0,5,641,2,0,1,1,0,0,0
41,3,515,0,0,5,837,2,0,1,1,0,0,0
50,3,2313,0,0,5,553,1,0,1,1,0,0,0
53,2,-8,0,0,5,794,1,0,1,1,0,0,0
59,1,1634,1,1,5,836,1,0,1,1,0,0,0
59,1,100,0,0,5,1134,1,0,1,1,0,0,0
52,0,5361,0,0,5,607,3,0,1,1,0,0,0
58,3,1257,0,0,5,1536,1,0,1,0,0,0,0
59,1,3400,1,0,5,515,3,0,1,1,0,0,0
49,2,1377,0,0,5,935,1,0,1,0,1,0,0
33,3,2885,0,0,5,1051,2,0,1,0,0,0,0
55,1,512,0,0,5,1200,2,0,1,1,0,0,0
42,3,921,0,0,5,531,3,0,1,1,0,0,0
52,2,1000,0,0,5,766,2,0,1,1,0,0,0
38,3,202,0,0,5,1311,2,0,1,1,0,0,0
55,3,169,0,1,5,618,2,0,1,1,0,0,0
49,3,3726,0,0,5,875,2,0,1,1,0,0,0
56,2,146,1,0,5,419,3,0,1,0,0,0,0
46,2,940,0,0,5,1227,2,0,1,1,0,0,0
57,3,734,0,0,6,1357,4,0,1,0,0,0,0
61,2,77,0,0,6,455,4,0,1,1,0,0,0
45,2,925,0,0,6,406,2,0,1,1,0,0,0
39,3,1836,0,0,6,902,3,0,1,1,0,0,0
46,2,660,0,0,6,740,2,0,1,1,0,0,0
43,3,1304,0,0,6,501,2,0,1,0,1,0,0
34,2,2956,0,0,6,835,2,0,1,1,0,0,0
35,3,146,0,0,6,720,2,0,1,0,0,0,0
36,3,36,0,0,6,836,4,0,1,0,0,0,0
45,3,1,0,0,6,490,2,0,1,0,0,0,0
47,2,2480,0,0,6,763,2,0,1,1,0,0,0
42,3,14282,1,0,6,649,4,0,1,1,0,0,0
40,3,0,0,0,6,641,6,0,1,0,1,0,0
40,2,311,0,0,6,738,2,0,1,0,0,0,0
32,2,560,0,0,6,1044,4,0,1,1,0,0,0
33,2,3059,0,1,6,482,2,0,1,0,1,0,0
32,3,1423,0,0,6,1249,4,0,1,1,0,0,0
46,1,874,0,0,6,996,1,0,1,1,0,0,0
50,2,706,1,0,6,1250,4,0,1,1,0,0,0
51,1,7098,0,0,6,1471,7,0,1,1,0,0,0
30,3,5389,0,0,6,1456,3,0,1,0,1,0,0
39,2,1104,0,0,7,395,2,0,1,0,1,0,0
47,2,3070,0,0,7,663,4,0,1,1,0,0,0
40,2,0,0,0,7,674,2,0,1,0,0,0,0
50,1,4108,1,0,7,526,2,0,1,1,0,0,0
60,3,0,0,0,7,401,3,0,1,1,0,0,0
32,3,4291,0,0,7,1321,9,0,1,0,1,0,0
57,3,6822,0,0,7,797,2,0,1,1,0,0,0
41,3,231,0,0,7,352,2,0,1,1,0,0,0
50,2,3176,0,0,7,670,1,0,1,1,0,0,0
46,2,-824,1,0,7,429,3,0,1,0,0,0,0
31,3,676,0,0,7,1182,1,0,1,1,0,0,0
36,2,651,0,0,7,876,1,0,1,0,1,0,0
45,2,2657,0,0,7,895,3,0,1,0,0,0,0
33,2,801,0,0,7,341,5,0,1,0,0,0,0
47,2,405,0,1,8,994,2,0,1,1,0,0,0
35,3,82,0,0,8,507,4,0,1,1,0,0,0
38,3,179,0,0,8,317,4,0,1,1,0,0,1
33,3,1047,0,0,8,512,4,0,1,1,0,0,0
44,2,7138,0,0,8,809,2,0,1,0,1,0,0
31,3,165,0,1,8,523,2,0,1,0,1,0,0
31,3,37,0,0,8,669,2,0,1,0,1,0,0
49,2,823,0,0,8,780,4,0,1,1,0,0,0
52,1,1625,0,0,8,459,2,0,1,1,0,0,0
31,3,120,0,0,8,1000,1,0,1,1,0,0,0
35,3,2957,1,1,8,733,3,0,1,1,0,0,0
31,3,2,0,0,8,848,1,0,1,0,1,0,0
36,2,1,0,0,8,1242,3,0,1,0,0,0,0
39,3,1795,0,0,8,922,7,0,1,1,0,0,0
46,3,4,0,0,8,1206,4,0,1,1,0,0,0
48,1,476,0,0,11,856,3,0,1,1,0,0,0
36,3,9,0,0,11,386,4,0,1,1,0,0,0
30,3,131,1,0,11,384,6,0,1,1,0,0,0
33,3,1120,0,0,11,1070,2,0,1,0,1,0,0
57,1,2785,0,0,11,610,4,0,1,1,0,0,0
33,3,0,0,0,11,699,7,0,1,0,1,0,0
35,3,43,0,0,11,917,4,0,1,1,0,0,0
53,3,0,0,0,11,608,2,0,1,1,0,0,0
41,2,456,1,0,11,734,4,0,1,1,0,0,0
32,2,2018,0,0,11,1238,1,0,1,0,1,0,0
41,3,0,0,0,11,1242,5,0,1,1,0,0,0
35,2,354,0,0,11,444,3,0,1,0,1,0,0
48,1,719,0,1,11,418,5,0,1,1,0,0,0
34,3,828,0,1,11,1080,3,0,1,1,0,0,0
47,2,2787,0,0,11,479,1,0,1,1,0,0,0
46,2,2551,0,0,12,645,2,0,1,1,0,0,0
60,2,2722,0,0,12,506,2,0,1,1,0,0,0
39,2,1880,0,0,12,768,2,0,1,1,0,0,0
57,1,2112,0,0,12,1134,2,0,1,1,0,0,0
36,2,871,0,0,12,396,3,0,1,0,0,0,0
30,2,850,0,0,12,507,2,0,1,1,0,0,0
33,2,3243,0,0,12,439,4,0,1,1,0,0,0
30,3,1567,1,0,12,1133,4,0,1,1,0,0,0
36,2,12,0,0,12,587,2,0,1,0,1,0,0
49,1,128,0,0,12,696,2,0,1,1,0,0,0
49,2,553,0,0,12,645,8,0,1,1,0,0,0
40,2,1694,0,0,12,473,6,0,1,0,0,0,0
49,1,408,0,0,12,559,4,0,1,1,0,0,0
38,3,1223,0,0,12,1092,5,0,1,1,0,0,0
31,3,1858,0,0,12,453,3,0,1,0,1,0,0
34,3,520,1,0,12,1307,4,0,1,1,0,0,0
39,3,271,1,0,12,1344,1,0,1,1,0,0,0
40,2,4396,0,0,12,432,3,0,1,1,0,0,0
47,2,568,1,0,12,1613,1,0,1,1,0,0,0
37,2,3665,0,0,12,664,3,0,1,0,1,0,0
44,2,244,1,0,12,1735,4,0,1,0,1,0,0
55,3,568,0,0,12,940,10,0,1,1,0,0,0
40,2,42,0,0,13,1842,2,0,1,1,0,0,0
54,1,309,0,0,13,969,2,0,1,1,0,0,0
35,2,-180,0,1,13,823,2,0,1,1,0,0,0
32,3,34646,0,0,13,618,9,0,1,0,1,1,0
36,3,59,0,0,13,526,2,0,1,0,0,0,0
37,3,4436,0,0,13,846,5,0,1,1,0,0,0
37,2,-242,1,0,13,1149,6,0,1,0,1,0,0
50,2,10052,0,0,13,665,2,0,1,1,0,0,0
58,3,0,0,0,13,641,4,0,1,1,0,0,0
52,2,152,0,0,13,404,6,0,1,0,0,0,0
31,3,156,0,0,13,657,7,0,1,1,0,0,0
40,3,66,0,0,13,737,4,0,1,1,0,0,0
34,3,9827,1,0,13,871,4,0,1,0,1,0,0
53,2,6170,0,0,13,838,4,0,1,1,0,0,0
43,3,2383,0,0,13,379,6,0,1,1,0,0,0
30,3,635,0,0,13,851,8,0,1,0,1,0,0
34,2,16,0,0,13,990,1,0,1,0,1,0,0
48,2,362,0,0,13,529,1,0,1,0,0,0,0
33,3,191,0,0,13,1148,2,0,1,1,0,0,0
37,3,455,1,0,13,904,6,0,1,0,1,0,0
57,2,3043,0,0,14,707,2,0,1,0,0,0,0
55,1,3334,0,0,14,632,4,0,1,1,0,0,0
34,3,8029,1,0,14,593,4,0,1,1,0,0,0
44,3,624,0,0,14,552,2,0,1,1,0,1,0
35,3,331,0,0,14,857,2,0,1,0,1,0,0
34,1,2929,0,0,14,518,2,0,1,1,0,0,0
49,2,1314,0,0,14,834,14,0,1,1,0,0,0
30,2,289,1,0,14,1184,4,0,1,1,0,0,0
32,3,20,0,0,14,1151,2,0,1,0,1,0,0
56,1,8163,0,0,14,1231,4,0,1,1,0,0,0
50,3,1200,0,0,14,904,3,0,1,0,1,0,0
32,2,1732,1,0,14,1871,3,0,1,0,1,0,0
45,3,0,0,0,18,773,4,0,1,0,1,0,0
52,3,576,0,0,18,762,3,0,1,1,0,0,0
60,1,493,0,0,18,671,4,0,1,1,0,0,0
47,3,682,0,0,18,638,6,0,1,1,0,0,0
32,2,0,0,0,18,594,4,0,1,0,1,0,0
55,1,3485,0,0,18,625,4,0,1,1,0,0,0
36,3,2944,0,0,18,882,8,0,1,0,1,0,0
46,2,1353,0,0,18,528,5,0,1,1,0,0,0
55,3,0,0,0,18,309,4,0,1,0,0,0,0
30,3,1541,0,0,18,471,8,0,1,0,1,0,0
54,2,548,0,0,18,520,7,0,1,1,0,0,0
31,3,254,0,0,18,1576,8,0,1,0,0,0,0
46,3,4414,0,0,18,504,7,0,1,0,1,0,0
61,2,985,0,0,18,998,6,0,1,1,0,0,0
58,1,1241,0,0,18,194,2,0,1,1,0,0,0
38,2,3278,0,0,19,645,14,0,1,0,1,0,0
49,2,412,0,0,19,1293,8,0,1,1,0,0,0
43,3,483,0,0,19,950,6,0,1,0,1,0,0
52,3,7135,0,0,19,1032,3,0,1,1,0,0,0
33,3,61,0,0,19,836,3,0,1,0,1,0,0
33,3,1412,1,0,19,480,1,0,1,1,0,0,1
53,3,15,0,0,20,921,2,0,1,1,0,0,0
40,3,27,0,0,20,467,2,0,1,0,1,0,0
44,3,1196,0,0,20,552,5,0,1,1,0,0,0
42,2,19,0,0,20,875,4,0,1,0,0,0,0
33,3,432,0,0,20,588,6,0,1,0,1,1,0
53,3,988,0,0,20,1408,5,0,1,1,0,0,0
60,3,1614,0,0,20,921,6,0,1,1,0,0,0
33,2,163,1,0,20,627,2,0,1,0,1,0,0
37,3,247,0,0,20,625,6,0,1,1,0,0,0
45,2,236,0,0,20,703,2,0,1,1,0,0,0
34,2,666,0,0,21,1503,2,0,1,0,1,0,0
56,3,73,0,0,21,644,4,0,1,1,0,0,0
57,3,96,0,0,21,913,4,0,1,0,0,0,0
32,3,46,0,0,21,788,6,0,1,0,1,0,0
50,2,1501,0,0,21,946,4,0,1,1,0,0,0
30,3,-477,0,1,21,1532,2,0,1,0,1,0,0
56,2,1694,0,0,21,793,10,0,1,1,0,0,0
55,2,196,0,0,21,81,1,0,1,1,0,0,0
34,3,462,0,0,21,1877,3,0,1,0,1,0,0
52,3,1227,0,0,22,1123,4,0,1,1,0,0,0
32,3,522,0,0,22,576,2,0,1,0,1,0,0
31,3,94,0,0,22,579,2,0,1,1,0,0,0
44,2,267,0,0,22,520,2,0,1,1,0,0,0
33,3,4570,0,0,22,1258,2,0,1,1,0,0,0
53,2,25,0,0,22,528,2,0,1,1,0,0,0
46,3,0,0,0,22,686,2,0,1,0,1,0,0
46,3,1920,0,0,22,604,6,0,1,1,0,0,0
59,2,1575,1,0,22,1241,11,0,1,1,0,0,0
51,2,234,0,0,22,735,1,0,1,1,0,0,0
57,1,3518,1,0,25,626,3,0,1,1,0,0,0
43,2,136,0,0,25,363,7,0,1,1,0,0,0
48,3,830,0,0,25,961,4,0,1,0,1,0,0
33,1,2054,0,0,25,472,6,0,1,1,0,0,0
59,1,-546,0,0,25,1152,6,0,1,1,0,0,0
58,1,5188,1,0,25,606,6,0,1,1,0,0,0
32,3,1882,0,0,25,497,5,0,1,0,1,0,0
44,3,792,0,0,25,630,7,0,1,1,0,0,0
47,0,162,0,0,25,366,3,0,1,1,0,0,0
34,2,1035,0,0,25,1374,10,0,1,1,0,0,0
51,3,746,0,0,25,372,5,0,1,1,0,0,0
60,0,17297,0,0,26,664,11,0,1,1,0,0,0
46,2,22,0,0,26,388,6,0,1,1,0,0,0
41,3,231,0,0,26,428,2,0,1,1,0,0,0
34,2,296,0,0,27,609,13,0,1,0,1,0,0
31,3,0,0,0,27,581,6,0,1,0,0,0,0
37,3,40,0,0,27,1033,4,0,1,1,0,0,0
59,2,2396,0,0,27,1040,6,0,1,1,0,0,0
55,0,2944,0,0,27,672,6,0,1,1,0,0,0
33,3,7084,0,0,27,512,8,0,1,0,1,0,0
30,3,569,0,0,27,976,12,0,1,1,0,0,0
36,3,0,0,0,27,645,9,0,1,1,0,1,0
44,3,1138,0,0,27,523,3,0,1,1,0,0,0
36,2,54,1,0,27,1642,3,0,1,0,0,0,0
33,3,2637,0,0,28,583,17,0,1,0,1,0,0
36,2,2473,0,0,28,965,4,0,1,1,0,0,0
53,1,5603,0,0,28,2372,6,0,1,1,0,0,0
47,2,225,0,0,28,1126,4,0,1,0,0,0,0
39,3,-17,1,1,28,908,1,0,1,1,0,0,0
35,2,3490,1,0,29,643,2,0,1,0,1,0,0
32,3,769,0,0,29,695,2,0,1,0,1,0,0
46,2,-90,0,1,17,270,1,0,1,0,0,1,0
30,3,1785,0,0,17,235,1,0,1,1,0,0,1
36,3,-103,1,1,17,3253,1,0,1,0,1,1,0
47,2,555,1,1,17,478,1,0,1,0,0,1,0
52,2,5303,1,0,19,133,1,0,1,1,0,0,1
43,3,1258,0,0,20,312,1,0,1,1,0,0,1
44,2,1679,0,0,20,718,1,0,1,0,1,1,0
30,2,1664,1,0,20,2016,1,0,1,1,0,1,0
32,2,8749,1,1,21,294,1,0,1,1,0,0,1
42,2,-247,1,1,21,519,1,1,1,0,1,1,0
33,2,3444,1,0,21,144,1,2,1,1,0,1,0
45,2,5346,1,1,21,187,1,0,1,1,0,0,1
45,2,1144,1,0,22,676,1,0,1,1,0,0,1
28,2,2351,0,0,22,157,1,0,1,0,1,1,0
32,3,5514,0,0,22,181,1,0,1,0,1,1,0
28,2,123,0,1,22,313,1,0,1,1,0,1,0
44,1,429,1,0,23,80,1,0,1,0,0,1,0
51,3,5254,1,0,23,134,1,0,1,1,0,0,1
56,2,589,1,0,23,518,1,3,1,1,0,0,1
40,3,568,1,0,24,112,1,0,1,0,0,0,1
49,2,10250,1,0,24,97,1,0,1,1,0,1,0
50,3,3537,0,0,24,305,1,0,1,0,1,0,1
58,2,1947,0,0,26,228,1,0,1,0,0,1,0
37,2,1967,0,0,27,376,1,0,1,1,0,1,0
27,2,2329,0,0,27,131,1,0,1,1,0,1,0
47,3,12026,1,0,27,251,1,0,1,0,0,1,0
39,2,1757,0,0,28,125,1,0,1,1,0,1,0
43,2,107,1,1,28,135,1,0,1,1,0,1,0
34,2,1012,1,1,28,540,1,0,1,1,0,1,0
35,3,0,1,0,29,171,1,0,1,0,0,1,0
58,3,372,0,1,29,11,1,0,1,0,0,0,1
35,3,7506,1,0,30,248,1,0,1,0,1,0,1
42,2,314,1,0,30,234,1,0,1,0,0,0,1
43,2,860,0,0,30,132,1,0,1,1,0,1,0
34,2,0,1,0,30,154,1,0,1,1,0,0,1
35,2,3623,0,0,30,160,1,0,1,0,1,1,0
38,2,2470,0,0,31,227,1,0,1,0,1,1,0
39,2,1307,1,0,31,158,1,0,1,1,0,1,0
58,3,3237,0,0,31,615,1,0,1,0,0,1,0
60,3,5041,0,0,4,399,1,0,1,1,0,1,0
56,2,6619,1,0,4,465,1,0,1,1,0,1,0
31,3,1331,0,0,5,268,1,0,1,1,0,0,1
37,2,1970,1,0,5,253,1,0,1,1,0,1,0
59,2,1026,0,0,5,669,1,0,1,0,0,0,1
49,2,249,0,0,6,234,1,0,1,1,0,1,0
30,3,12857,1,0,6,150,1,0,1,0,1,0,0
31,3,2807,0,0,8,154,1,0,1,0,1,0,1
40,2,5060,0,0,9,299,1,0,1,1,0,0,1
43,2,2271,0,0,10,524,1,0,1,1,0,1,0
48,3,1,0,0,10,248,1,0,1,1,0,1,0
34,3,676,0,0,11,486,1,0,1,1,0,1,0
28,3,160,0,0,11,158,1,0,1,0,1,0,1
34,3,899,1,0,12,114,1,2,1,1,0,0,1
47,2,1230,1,0,12,378,1,0,1,1,0,1,0
59,3,0,0,0,13,494,1,0,1,1,0,1,0
32,3,700,0,0,13,90,1,0,1,0,1,0,1
31,2,0,0,0,13,160,1,0,1,0,1,1,0
27,2,67,0,0,14,239,1,0,1,0,1,1,0
35,2,127,1,0,14,162,1,0,1,0,1,1,0
32,2,2089,1,0,14,132,1,0,1,1,0,0,0
57,0,3585,0,0,14,172,1,0,1,1,0,1,0
58,3,4152,1,0,14,160,1,0,1,1,0,1,0
30,2,816,1,0,14,179,1,0,1,0,1,0,1
37,2,5447,1,1,17,1789,1,0,1,1,0,0,0
44,2,275,0,0,17,1077,1,0,1,0,0,0,0
57,2,1540,1,0,17,564,1,0,1,1,0,0,0
34,2,751,1,1,17,1303,1,0,1,1,0,0,0
54,2,380,0,0,17,696,2,0,1,0,1,0,0
55,2,1504,1,1,17,761,1,0,1,1,0,0,0
59,3,1783,0,1,17,540,2,0,1,1,0,0,0
53,3,2269,0,0,17,1091,2,3,1,1,0,0,0
37,2,5115,1,0,17,1210,2,2,1,1,0,0,0
45,2,781,0,1,17,652,2,2,1,1,0,0,0
49,2,-188,1,1,17,454,1,0,1,0,1,0,0
31,3,761,0,0,18,514,2,0,1,0,1,1,0
31,2,19,1,0,18,1978,1,0,1,0,1,0,0
35,2,4508,1,0,18,854,1,0,1,1,0,0,0
37,3,66,0,0,18,1164,2,0,1,0,0,0,0
48,3,2266,0,0,18,676,1,0,1,1,0,0,0
39,2,4646,1,0,18,486,1,0,1,0,1,0,0
34,3,1494,1,0,18,596,1,1,1,0,1,0,0
49,3,1050,1,0,18,924,1,0,1,1,0,0,0
41,3,0,1,0,18,897,3,0,1,1,0,0,0
46,2,0,0,0,18,1855,1,0,1,1,0,0,0
54,3,2171,1,1,18,1034,1,0,1,0,0,1,0
38,3,3234,0,0,18,578,2,0,1,1,0,0,0
39,2,11887,0,0,18,1181,2,0,1,1,0,0,0
