person_age,person_gender,person_education,person_income,loan_amnt,loan_int_rate,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_MORTGAGE,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
24.0,1,3,206648.0,18000.0,8.9,537,1,0,0,0,1,0,0,0,0,0
25.0,0,1,205046.0,10000.0,11.11,646,1,0,1,0,0,0,0,1,0,0
24.0,1,1,190735.0,25000.0,14.59,653,0,1,0,0,0,0,1,0,0,0
26.0,0,2,204872.0,13000.0,12.42,654,0,0,0,0,0,0,0,0,0,1
24.0,1,2,100758.0,25000.0,11.01,635,0,1,0,0,0,0,0,1,0,0
24.0,0,4,133231.0,25000.0,15.7,675,1,0,0,0,0,0,1,0,0,0
22.0,0,4,18923.0,2500.0,12.53,618,0,1,0,1,0,0,1,0,0,0
25.0,0,4,161894.0,5000.0,16.49,609,0,1,0,0,0,0,0,1,0,0
25.0,0,3,205144.0,20000.0,7.49,545,1,0,1,0,0,1,0,0,0,0
22.0,0,1,121617.0,25000.0,14.96,629,0,1,0,0,1,0,0,0,0,0
25.0,1,2,136206.0,25000.0,12.73,539,0,0,0,0,0,0,0,1,0,0
24.0,1,4,144915.0,25000.0,10.65,593,1,0,0,0,0,1,0,0,0,0
25.0,0,1,145233.0,25000.0,10.74,683,0,0,0,0,0,0,0,1,0,0
23.0,1,3,145002.0,25000.0,9.99,670,1,0,0,0,0,1,0,0,0,0
24.0,1,4,110953.0,25000.0,15.33,662,0,1,0,0,0,0,0,1,0,0
21.0,0,1,19414.0,1000.0,7.29,681,1,0,0,1,0,0,0,0,0,1
26.0,1,1,130096.0,25000.0,15.05,636,0,1,0,0,0,0,0,0,1,0
26.0,1,4,157292.0,25000.0,10.75,677,1,0,0,0,0,0,0,0,1,0
23.0,0,3,156995.0,25000.0,16.02,656,1,0,0,0,0,1,0,0,0,0
23.0,0,2,156952.0,25000.0,11.49,674,1,0,0,0,0,0,0,0,0,1
25.0,0,2,205005.0,20000.0,12.53,587,0,0,0,1,0,1,0,0,0,0
26.0,0,3,205060.0,12000.0,13.57,658,0,0,1,0,0,0,0,0,0,1
22.0,1,1,203782.0,14000.0,11.14,581,1,0,0,0,0,0,0,0,1,0
26.0,1,1,203368.0,24250.0,12.87,606,1,0,0,0,0,0,0,1,0,0
23.0,0,2,203403.0,20000.0,11.58,648,0,0,0,0,0,1,0,0,0,0
24.0,0,2,202715.0,1800.0,11.12,563,1,0,0,0,0,0,1,0,0,0
25.0,0,4,202525.0,35000.0,10.65,589,1,0,1,0,0,0,0,0,1,0
24.0,1,2,161487.0,25000.0,10.37,641,0,0,0,0,1,0,0,0,0,0
24.0,1,2,19677.0,3300.0,6.39,637,0,1,0,1,0,0,1,0,0,0
24.0,1,1,161952.0,25000.0,16.07,578,1,0,0,0,0,0,0,0,1,0
25.0,0,3,161560.0,25000.0,10.62,660,1,0,0,0,0,0,0,1,0,0
25.0,1,1,19423.0,3200.0,18.09,586,0,1,0,1,0,0,0,0,0,1
25.0,1,2,163134.0,25000.0,11.36,567,1,0,0,0,0,1,0,0,0,0
26.0,0,3,163683.0,25000.0,12.53,582,1,0,0,0,1,0,0,0,0,0
25.0,0,3,174972.0,25000.0,9.99,712,1,0,0,0,0,1,0,0,0,0
23.0,1,1,181016.0,25000.0,10.36,674,0,0,0,0,0,1,0,0,0,0
23.0,0,4,198920.0,9600.0,5.99,532,1,0,1,0,0,1,0,0,0,0
22.0,0,4,184800.0,24000.0,15.62,670,0,1,1,0,1,0,0,0,0,0
24.0,1,4,198862.0,20000.0,10.37,658,0,0,1,0,0,0,0,0,1,0
25.0,1,2,199407.0,25000.0,19.74,669,0,0,1,0,0,0,1,0,0,0
21.0,1,3,198803.0,20000.0,6.91,681,1,0,1,0,0,1,0,0,0,0
23.0,1,2,20044.0,6000.0,7.9,618,0,1,0,1,0,0,0,1,0,0
23.0,0,3,20401.0,2275.0,13.06,573,1,0,1,0,1,0,0,0,0,0
23.0,0,1,19859.0,2000.0,6.39,491,1,0,0,1,0,0,0,0,1,0
23.0,1,4,178660.0,25000.0,14.93,590,0,1,0,0,1,0,0,0,0,0
23.0,0,1,20421.0,5600.0,12.84,587,0,1,1,0,0,0,0,1,0,0
24.0,1,4,20353.0,3625.0,17.14,648,0,1,0,1,0,0,0,0,0,1
22.0,1,4,20297.0,5500.0,7.14,687,0,1,1,0,0,0,0,0,0,1
25.0,1,3,210932.0,25000.0,8.9,621,0,0,0,0,0,0,0,0,1,0
22.0,0,1,20405.0,2000.0,12.42,590,1,0,0,1,0,0,0,0,1,0
24.0,1,2,223194.0,25000.0,12.68,676,1,0,0,0,0,0,1,0,0,0
25.0,0,2,195560.0,25000.0,11.03,677,1,0,0,0,0,0,0,0,1,0
26.0,1,3,194140.0,30000.0,7.9,651,1,0,0,0,0,0,0,0,0,1
22.0,1,1,193337.0,35000.0,10.65,602,1,0,1,0,0,0,0,1,0,0
25.0,1,1,270992.0,25000.0,11.86,652,0,0,0,0,0,0,0,0,0,1
25.0,1,2,20221.0,5000.0,8.94,572,0,1,0,1,0,0,0,0,1,0
23.0,1,3,20678.0,4375.0,9.63,528,0,1,0,1,0,0,0,0,0,1
25.0,0,1,60742.0,24750.0,14.22,638,0,1,0,0,0,0,0,0,1,0
23.0,0,1,72805.0,24750.0,9.33,655,0,1,0,0,1,0,0,0,0,0
24.0,1,4,102011.0,24500.0,13.85,627,1,0,0,0,0,0,0,1,0,0
22.0,1,1,20896.0,2000.0,10.65,596,0,0,1,0,0,1,0,0,0,0
24.0,0,3,111283.0,24500.0,11.46,694,0,0,0,0,0,0,0,1,0,0
23.0,0,2,192873.0,35000.0,7.66,684,1,0,1,0,0,0,0,0,1,0
24.0,0,3,193174.0,12000.0,16.77,547,0,0,1,0,0,0,0,0,0,1
25.0,0,3,193249.0,12000.0,9.63,586,1,0,1,0,0,0,0,0,1,0
26.0,0,3,192954.0,25000.0,12.23,694,0,0,0,0,0,0,0,0,1,0
25.0,1,4,152227.0,10000.0,14.09,639,0,1,1,0,0,0,0,1,0,0
25.0,0,3,65399.0,24250.0,13.98,663,0,1,0,0,0,0,0,0,1,0
23.0,0,1,75928.0,24250.0,10.62,528,0,1,0,0,0,1,0,0,0,0
24.0,1,3,21627.0,3900.0,11.01,636,0,1,1,0,1,0,0,0,0,0
25.0,1,1,83235.0,24250.0,17.56,603,0,1,0,0,0,0,0,0,1,0
26.0,1,1,68297.0,24250.0,14.96,507,0,1,0,0,0,0,0,1,0,0
22.0,1,4,89977.0,24250.0,15.65,692,0,1,0,0,1,0,0,0,0,0
24.0,0,2,79510.0,24250.0,15.7,604,0,1,0,0,0,0,0,1,0,0
24.0,0,3,109050.0,24250.0,12.53,622,0,0,0,0,0,0,0,0,0,1
26.0,0,3,94635.0,24250.0,17.56,643,0,1,0,0,0,0,1,0,0,0
23.0,1,1,120966.0,24250.0,12.87,565,0,0,0,0,0,0,0,0,1,0
23.0,1,4,124437.0,24250.0,15.7,718,1,0,0,0,0,0,0,0,1,0
25.0,1,3,193147.0,9000.0,11.01,625,1,0,1,0,0,1,0,0,0,0
25.0,1,3,192914.0,15000.0,11.14,614,1,0,0,1,0,0,0,0,0,1
24.0,0,3,192806.0,20000.0,16.0,690,1,0,1,0,0,0,0,0,0,1
23.0,1,1,193097.0,25000.0,15.65,564,1,0,1,0,0,1,0,0,0,0
26.0,0,2,193082.0,13750.0,11.01,579,1,0,1,0,1,0,0,0,0,0
21.0,0,1,192841.0,15250.0,15.31,648,0,0,1,0,0,0,0,0,0,1
25.0,1,4,193300.0,20000.0,13.47,531,1,0,1,0,0,0,0,0,0,1
22.0,1,2,21205.0,4750.0,13.85,658,0,1,1,0,0,0,1,0,0,0
25.0,0,3,135292.0,24250.0,11.01,574,0,0,0,0,0,0,0,0,1,0
21.0,1,1,21363.0,6000.0,10.39,671,0,1,1,0,0,0,0,0,0,1
25.0,1,1,139035.0,24250.0,11.36,633,0,0,0,0,0,0,1,0,0,0
23.0,1,1,173511.0,24250.0,11.83,631,1,0,0,0,0,1,0,0,0,0
23.0,1,2,345520.0,24250.0,12.53,652,1,0,0,0,0,1,0,0,0,0
22.0,0,3,130762.0,24150.0,14.96,683,0,1,0,0,0,0,1,0,0,0
22.0,0,3,52596.0,24000.0,13.85,693,0,1,0,0,1,0,0,0,0,0
23.0,0,3,57326.0,24000.0,11.58,603,0,1,0,0,0,0,0,0,0,1
24.0,0,1,58262.0,24000.0,16.29,522,0,1,0,0,0,0,0,0,0,1
26.0,0,1,58620.0,24000.0,11.01,664,0,1,0,0,0,0,0,1,0,0
21.0,0,4,55113.0,24000.0,16.29,645,0,1,0,0,0,1,0,0,0,0
25.0,1,3,63361.0,24000.0,10.74,592,0,1,0,0,0,0,0,0,1,0
22.0,0,2,22107.0,2250.0,15.27,636,1,0,1,0,0,1,0,0,0,0
24.0,0,3,57356.0,24000.0,17.8,672,0,1,0,0,0,0,0,0,1,0
22.0,0,3,21790.0,1000.0,11.36,686,1,0,1,0,0,0,0,0,0,1
22.0,0,1,59680.0,24000.0,17.56,590,0,1,0,0,0,0,0,1,0,0
26.0,0,4,72720.0,24000.0,7.9,636,0,1,0,0,0,0,0,0,1,0
25.0,0,1,73024.0,24000.0,10.99,580,0,1,0,0,0,0,0,0,1,0
22.0,1,3,73110.0,24000.0,7.29,674,0,1,0,0,0,0,0,0,1,0
21.0,0,2,72902.0,24000.0,10.75,601,0,1,0,0,0,0,0,1,0,0
26.0,0,1,75416.0,24000.0,7.9,620,0,1,0,0,1,0,0,0,0,0
22.0,1,4,75959.0,24000.0,14.84,642,0,1,0,0,0,1,0,0,0,0
26.0,1,2,79222.0,24000.0,11.01,616,0,1,0,0,1,0,0,0,0,0
22.0,0,2,21824.0,4975.0,11.01,588,0,1,1,0,0,1,0,0,0,0
23.0,1,1,71875.0,24000.0,19.69,585,0,1,0,0,1,0,0,0,0,0
23.0,1,3,80313.0,24000.0,11.01,632,0,1,0,0,0,0,0,0,0,1
24.0,1,1,72647.0,24000.0,14.96,556,0,1,0,0,0,0,0,0,0,1
25.0,1,3,80492.0,24000.0,6.99,602,0,1,0,0,0,1,0,0,0,0
22.0,1,1,75646.0,24000.0,16.45,639,0,1,0,0,0,0,0,0,1,0
24.0,1,2,85223.0,24000.0,10.99,603,0,1,0,0,0,1,0,0,0,0
23.0,1,2,89735.0,24000.0,10.99,689,0,1,0,0,1,0,0,0,0,0
22.0,1,1,22364.0,3000.0,7.9,672,0,1,0,1,0,0,0,0,1,0
22.0,0,4,90780.0,24000.0,12.69,499,0,1,0,0,0,1,0,0,0,0
24.0,1,3,90889.0,24000.0,10.37,643,0,1,0,0,0,0,0,1,0,0
24.0,1,3,90911.0,24000.0,11.01,589,0,1,0,0,0,0,1,0,0,0
26.0,1,4,83953.0,24000.0,15.83,646,0,1,0,0,1,0,0,0,0,0
23.0,1,2,94644.0,24000.0,13.92,613,0,1,0,0,0,0,0,0,1,0
22.0,0,1,22616.0,2000.0,11.49,567,0,0,0,1,0,0,0,0,0,1
24.0,0,3,96989.0,24000.0,10.25,603,0,0,0,0,0,0,0,1,0,0
22.0,0,2,22867.0,3500.0,7.49,647,0,1,0,1,0,0,1,0,0,0
23.0,0,4,22583.0,4000.0,5.99,645,0,1,0,1,0,1,0,0,0,0
23.0,0,3,90900.0,24000.0,12.92,672,0,1,0,0,0,0,0,0,1,0
26.0,0,4,107641.0,24000.0,11.58,648,0,0,0,0,0,0,0,0,1,0
25.0,1,1,114870.0,24000.0,8.9,653,0,0,0,0,0,1,0,0,0,0
22.0,1,3,100479.0,24000.0,19.69,590,0,1,0,0,1,0,0,0,0,0
25.0,0,4,114958.0,24000.0,6.54,704,1,0,0,0,0,0,0,0,0,1
21.0,0,4,22882.0,4900.0,14.54,674,0,1,0,1,0,0,1,0,0,0
21.0,0,3,22392.0,5000.0,11.11,594,0,1,0,1,0,1,0,0,0,0
26.0,0,1,120498.0,24000.0,12.73,626,0,0,0,0,0,0,0,0,1,0
24.0,0,4,132873.0,24000.0,15.62,701,1,0,0,0,0,0,0,0,0,1
24.0,1,2,22635.0,6250.0,6.54,602,0,1,0,1,0,0,1,0,0,0
22.0,0,2,118299.0,24000.0,11.01,503,0,1,0,0,1,0,0,0,0,0
26.0,0,2,125665.0,24000.0,20.0,657,0,1,0,0,1,0,0,0,0,0
22.0,0,1,144904.0,24000.0,9.91,638,0,0,0,0,0,1,0,0,0,0
24.0,0,3,144882.0,24000.0,12.69,646,1,0,0,0,0,0,0,0,0,1
26.0,1,2,130649.0,24000.0,20.0,678,0,1,0,0,0,1,0,0,0,0
24.0,1,4,149622.0,24000.0,16.49,684,1,0,0,0,0,0,0,0,1,0
23.0,1,3,22957.0,2500.0,15.95,594,0,1,1,0,0,0,0,1,0,0
24.0,1,4,157225.0,24000.0,11.49,538,1,0,0,0,1,0,0,0,0,0
25.0,0,3,163004.0,24000.0,10.99,662,0,0,0,0,0,0,0,0,1,0
24.0,1,1,163035.0,24000.0,13.79,636,1,0,0,0,0,0,1,0,0,0
23.0,1,4,138731.0,24000.0,20.0,613,0,1,0,0,0,0,0,1,0,0
23.0,0,2,180804.0,24000.0,7.49,573,1,0,0,0,0,1,0,0,0,0
23.0,1,4,166378.0,24000.0,16.0,714,0,1,0,0,1,0,0,0,0,0
24.0,1,2,22684.0,13000.0,7.88,640,0,1,0,1,0,0,0,0,1,0
21.0,1,3,22366.0,6250.0,10.62,637,0,1,0,1,0,0,0,0,0,1
26.0,0,1,187161.0,24000.0,10.99,633,1,0,0,0,1,0,0,0,0,0
26.0,1,3,178439.0,24000.0,18.3,615,0,1,0,0,0,1,0,0,0,0
26.0,1,3,204962.0,24000.0,11.01,552,1,0,0,0,1,0,0,0,0,0
21.0,1,3,22673.0,2500.0,11.36,670,1,0,0,1,0,0,0,0,1,0
24.0,1,2,53633.0,23975.0,11.01,678,0,1,0,0,0,0,1,0,0,0
23.0,0,4,144983.0,23750.0,13.47,676,0,0,0,0,0,0,0,1,0,0
24.0,0,1,67032.0,23600.0,11.89,624,0,1,0,0,0,0,0,0,1,0
24.0,1,1,22664.0,10000.0,12.18,649,0,1,1,0,1,0,0,0,0,0
25.0,1,1,123299.0,23600.0,13.49,555,1,0,0,0,1,0,0,0,0,0
23.0,0,2,91275.0,23575.0,14.5,613,0,1,0,0,0,0,0,0,1,0
22.0,1,3,22564.0,4000.0,11.01,684,0,1,0,1,0,0,0,1,0,0
22.0,1,3,22786.0,5400.0,15.31,647,0,1,0,1,0,0,0,1,0,0
25.0,1,1,22450.0,4000.0,11.01,580,0,1,1,0,0,0,0,1,0,0
21.0,0,3,22666.0,3375.0,11.01,630,0,1,0,1,0,0,0,0,0,1
22.0,1,3,81701.0,23400.0,7.49,589,0,1,0,0,0,0,0,0,0,1
22.0,1,1,52984.0,23000.0,11.01,621,0,1,0,0,0,0,0,0,1,0
25.0,0,4,68579.0,23000.0,11.01,665,0,1,0,0,0,1,0,0,0,0
23.0,0,3,73014.0,23000.0,12.18,668,0,1,0,0,0,0,0,0,0,1
24.0,0,3,22608.0,1200.0,11.34,615,1,0,1,0,0,0,0,0,0,1
25.0,0,1,76932.0,23000.0,9.91,604,0,1,0,0,0,1,0,0,0,0
24.0,1,1,78955.0,23000.0,11.99,620,0,1,0,0,0,0,1,0,0,0
23.0,1,4,82567.0,23000.0,9.62,558,0,1,0,0,0,1,0,0,0,0
22.0,1,3,22466.0,3000.0,9.96,603,0,1,0,1,1,0,0,0,0,0
25.0,1,3,97251.0,23000.0,11.01,683,1,0,0,0,0,0,0,0,0,1
24.0,1,2,106607.0,23000.0,14.54,641,0,1,0,0,0,0,0,0,0,1
22.0,1,3,71385.0,22750.0,11.36,521,0,1,0,0,0,0,0,1,0,0
23.0,0,3,84865.0,22500.0,14.27,655,0,1,0,0,1,0,0,0,0,0
24.0,1,3,22789.0,3000.0,11.99,663,0,1,0,1,0,0,1,0,0,0
26.0,0,3,84801.0,22500.0,18.99,605,0,1,0,0,0,1,0,0,0,0
24.0,1,3,88421.0,22400.0,16.7,708,0,1,0,0,0,0,0,0,0,1
24.0,1,1,23071.0,5000.0,9.32,571,0,1,1,0,0,0,0,0,1,0
23.0,1,3,43042.0,22250.0,12.69,678,0,1,0,0,1,0,0,0,0,0
25.0,0,1,53119.0,22000.0,13.11,597,0,1,0,0,0,0,1,0,0,0
25.0,1,3,63311.0,22000.0,10.74,689,0,1,0,0,0,0,0,0,1,0
21.0,1,3,23597.0,4200.0,14.11,675,0,1,1,0,0,0,0,0,1,0
22.0,0,1,69308.0,22000.0,9.63,591,0,1,0,0,0,1,0,0,0,0
25.0,0,1,70598.0,22000.0,14.65,616,0,1,0,0,0,0,0,1,0,0
23.0,0,1,73044.0,22000.0,10.25,640,0,1,0,0,1,0,0,0,0,0
24.0,1,3,73043.0,22000.0,14.26,593,0,1,0,0,0,0,0,0,0,1
25.0,0,3,23627.0,3000.0,9.91,649,0,1,1,0,0,1,0,0,0,0
26.0,1,3,68198.0,22000.0,17.19,645,0,1,0,0,0,0,0,1,0,0
22.0,0,1,85089.0,22000.0,11.36,537,0,1,0,0,0,1,0,0,0,0
22.0,0,3,80358.0,22000.0,11.01,635,0,1,0,0,0,1,0,0,0,0
23.0,0,3,90025.0,22000.0,10.59,640,1,0,0,0,1,0,0,0,0,0
24.0,0,4,93232.0,22000.0,9.25,625,0,0,0,0,0,1,0,0,0,0
22.0,0,4,23497.0,3625.0,8.49,557,0,1,0,1,0,0,0,1,0,0
26.0,1,2,93314.0,22000.0,6.54,643,0,0,0,0,0,0,0,0,0,1
21.0,0,2,23543.0,6000.0,8.49,631,0,1,0,1,0,0,0,1,0,0
24.0,1,3,97038.0,22000.0,11.01,653,1,0,0,0,0,0,0,1,0,0
26.0,0,2,100246.0,22000.0,12.69,623,1,0,0,0,0,0,0,0,0,1
24.0,0,3,23667.0,7400.0,13.85,662,0,1,0,1,0,0,0,1,0,0
25.0,1,2,23719.0,4000.0,7.4,667,0,1,0,1,1,0,0,0,0,0
23.0,1,1,101575.0,22000.0,11.71,586,0,0,0,0,1,0,0,0,0,0
25.0,0,4,94168.0,22000.0,11.48,719,0,1,0,0,0,0,0,0,1,0
25.0,1,4,99394.0,22000.0,17.51,646,0,1,0,0,0,1,0,0,0,0
21.0,1,1,23504.0,3500.0,14.61,646,0,1,1,0,1,0,0,0,0,0
23.0,1,3,120500.0,22000.0,7.88,646,0,0,0,0,1,0,0,0,0,0
23.0,0,3,133195.0,22000.0,11.01,643,1,0,0,0,0,0,0,0,1,0
22.0,1,3,24148.0,4950.0,11.71,594,0,1,1,0,0,0,0,0,1,0
25.0,1,3,69353.0,21700.0,11.99,664,0,1,0,0,0,0,0,0,1,0
24.0,1,1,65946.0,21600.0,13.49,605,0,1,0,0,0,0,0,0,0,1
23.0,0,1,68677.0,21600.0,20.0,646,0,1,0,0,0,0,0,1,0,0
26.0,0,2,76687.0,21600.0,14.35,655,0,1,0,0,1,0,0,0,0,0
22.0,0,3,99087.0,21600.0,13.61,597,0,0,0,0,0,0,0,0,1,0
22.0,1,1,94523.0,21600.0,11.26,679,0,1,0,0,1,0,0,0,0,0
22.0,0,1,24092.0,2400.0,10.59,654,0,0,0,1,0,0,0,0,0,1
24.0,0,3,135365.0,21600.0,7.9,556,0,0,0,0,0,0,0,1,0,0
24.0,1,2,24420.0,7000.0,5.99,694,0,1,1,0,0,0,1,0,0,0
25.0,1,1,23948.0,3000.0,11.99,587,0,1,0,1,0,1,0,0,0,0
24.0,0,2,71718.0,21500.0,16.89,620,0,1,0,0,0,0,0,1,0,0
24.0,0,4,84999.0,21500.0,9.99,701,0,1,0,0,0,0,1,0,0,0
24.0,0,1,140396.0,21500.0,15.33,572,1,0,0,0,0,1,0,0,0,0
25.0,1,1,73404.0,21450.0,7.29,671,0,1,0,0,0,1,0,0,0,0
22.0,1,1,38473.0,21250.0,12.42,599,0,1,0,0,1,0,0,0,0,0
25.0,1,2,57546.0,21250.0,10.99,610,0,1,0,0,0,0,0,0,0,1
25.0,1,3,62422.0,21250.0,6.91,588,0,1,0,0,0,0,0,0,0,1
22.0,1,3,23993.0,5000.0,14.17,691,0,1,1,0,1,0,0,0,0,0
22.0,1,1,64732.0,21250.0,10.25,645,0,1,0,0,0,0,0,1,0,0
26.0,1,2,23955.0,9250.0,11.01,618,0,1,0,1,0,1,0,0,0,0
24.0,1,3,68154.0,21250.0,15.95,672,0,1,0,0,0,0,0,0,0,1
24.0,0,2,79138.0,21250.0,15.95,650,0,1,0,0,0,1,0,0,0,0
21.0,1,1,42536.0,21000.0,12.53,687,0,1,0,0,0,0,0,0,0,1
22.0,1,2,23888.0,1400.0,14.91,535,0,1,1,0,0,0,1,0,0,0
23.0,1,2,24013.0,3000.0,11.01,604,0,1,1,0,0,0,0,1,0,0
26.0,0,3,48929.0,21000.0,6.54,601,0,1,0,0,0,0,0,1,0,0
25.0,0,2,24121.0,1000.0,11.01,612,1,0,0,1,0,0,0,0,0,1
26.0,1,3,51379.0,21000.0,17.26,666,0,1,0,0,0,0,0,1,0,0
23.0,1,1,76364.0,21000.0,11.36,645,0,1,0,0,0,0,0,1,0,0
26.0,1,3,24297.0,4000.0,7.51,678,0,1,1,0,0,0,0,0,0,1
22.0,0,3,71599.0,21000.0,10.71,644,0,1,0,0,0,0,0,0,1,0
22.0,1,2,85496.0,21000.0,13.98,614,1,0,0,0,0,0,0,0,1,0
26.0,0,2,79163.0,21000.0,14.09,627,0,1,0,0,1,0,0,0,0,0
22.0,1,4,90944.0,21000.0,10.0,523,1,0,0,0,0,1,0,0,0,0
22.0,0,4,23973.0,5000.0,15.33,571,0,1,1,0,0,0,0,1,0,0
25.0,0,1,75181.0,21000.0,16.32,546,0,1,0,0,0,0,0,1,0,0
24.0,0,2,95767.0,21000.0,7.9,640,0,0,0,0,0,0,1,0,0,0
23.0,0,4,96788.0,21000.0,11.99,648,1,0,0,0,0,0,0,1,0,0
24.0,1,1,101708.0,21000.0,10.75,593,0,0,0,0,0,0,0,1,0,0
26.0,1,2,103023.0,21000.0,13.92,658,1,0,0,0,0,0,1,0,0,0
22.0,1,3,113027.0,21000.0,9.91,701,0,0,0,0,0,1,0,0,0,0
26.0,0,3,98366.0,21000.0,16.95,702,0,1,0,0,0,1,0,0,0,0
26.0,1,2,117668.0,21000.0,7.9,711,1,0,0,0,0,1,0,0,0,0
26.0,1,3,117297.0,21000.0,11.01,570,1,0,0,0,0,1,0,0,0,0
25.0,0,2,120885.0,21000.0,16.49,637,0,1,0,0,0,0,0,0,1,0
26.0,0,2,24183.0,7500.0,11.97,621,0,1,0,0,0,0,0,0,1,0
21.0,1,1,23664.0,6250.0,6.17,637,0,1,1,0,1,0,0,0,0,0
26.0,1,2,150692.0,21000.0,8.9,534,0,0,0,0,0,0,1,0,0,0
25.0,0,1,151100.0,21000.0,12.99,577,1,0,0,0,0,1,0,0,0,0
23.0,1,3,99197.0,20900.0,12.69,638,0,0,0,0,0,0,0,0,1,0
21.0,0,2,24468.0,15000.0,9.64,548,0,1,1,0,0,1,0,0,0,0
26.0,0,1,61015.0,20500.0,7.49,676,0,1,0,0,0,0,0,0,0,1
23.0,1,2,84845.0,20500.0,13.16,641,0,0,0,0,0,1,0,0,0,0
22.0,0,2,24872.0,2100.0,8.38,630,1,0,0,1,0,1,0,0,0,0
123.0,0,1,97140.0,20400.0,10.25,805,1,0,0,0,0,1,0,0,0,0
23.0,1,3,65613.0,20375.0,7.49,518,0,1,0,0,0,0,0,0,1,0
26.0,1,1,32325.0,20050.0,9.76,652,0,1,0,0,0,1,0,0,0,0
24.0,0,2,40881.0,20000.0,10.99,600,0,1,0,0,1,0,0,0,0,0
23.0,1,2,24766.0,5000.0,11.71,649,0,0,0,1,0,0,0,0,1,0
22.0,0,2,24995.0,9250.0,10.65,576,1,0,0,1,0,0,0,0,1,0
24.0,1,4,43287.0,20000.0,12.53,600,0,1,0,0,0,0,0,1,0,0
25.0,1,3,46375.0,20000.0,14.59,654,0,1,0,0,0,0,0,1,0,0
23.0,0,1,39416.0,20000.0,12.61,593,0,1,0,0,1,0,0,0,0,0
25.0,1,2,46636.0,20000.0,13.11,614,0,1,0,0,0,0,0,1,0,0
23.0,1,2,25168.0,6400.0,10.65,638,0,0,1,0,0,0,0,1,0,0
25.0,1,3,47473.0,20000.0,11.22,633,0,1,0,0,0,0,0,0,1,0
23.0,0,1,40632.0,20000.0,16.0,649,0,1,0,0,0,1,0,0,0,0
25.0,0,2,41468.0,20000.0,8.88,591,0,1,0,0,0,0,1,0,0,0
24.0,1,1,48897.0,20000.0,12.53,656,0,1,0,0,0,0,0,0,1,0
21.0,1,3,44226.0,20000.0,11.01,637,0,1,0,0,0,0,0,1,0,0
26.0,1,3,25012.0,4800.0,5.99,682,1,0,1,0,0,0,0,1,0,0
25.0,1,2,51210.0,20000.0,13.47,645,0,1,0,0,0,1,0,0,0,0
22.0,1,1,51305.0,20000.0,6.99,602,0,1,0,0,0,0,0,0,0,1
25.0,1,3,25295.0,5650.0,15.99,637,1,0,0,1,0,0,0,0,1,0
23.0,0,2,24930.0,3625.0,11.01,662,1,0,1,0,0,1,0,0,0,0
22.0,1,1,45716.0,20000.0,16.69,447,0,1,0,0,1,0,0,0,0,0
25.0,1,3,46683.0,20000.0,11.11,636,0,1,0,0,0,0,0,1,0,0
22.0,0,2,54870.0,20000.0,7.9,631,0,1,0,0,0,1,0,0,0,0
23.0,1,2,55291.0,20000.0,10.25,632,0,1,0,0,0,0,0,0,1,0
24.0,0,1,54919.0,20000.0,11.01,670,0,1,0,0,0,0,0,1,0,0
23.0,0,3,25141.0,1200.0,7.49,700,0,0,0,1,0,0,0,1,0,0
22.0,1,1,54899.0,20000.0,13.92,650,0,1,0,0,1,0,0,0,0,0
24.0,1,2,47903.0,20000.0,14.74,665,0,1,0,0,0,0,0,1,0,0
24.0,1,2,56744.0,20000.0,10.62,582,0,1,0,0,0,1,0,0,0,0
22.0,1,2,58440.0,20000.0,10.65,656,0,1,0,0,0,0,0,0,0,1
22.0,0,2,51628.0,20000.0,12.99,635,0,1,0,0,0,0,0,0,1,0
22.0,1,1,58859.0,20000.0,11.36,672,0,1,0,0,0,0,0,0,0,1
22.0,0,2,24521.0,7500.0,5.79,612,1,0,0,1,0,1,0,0,0,0
23.0,0,4,60235.0,20000.0,6.54,615,0,1,0,0,0,1,0,0,0,0
25.0,0,4,25654.0,4000.0,5.79,725,0,0,1,0,0,0,0,0,0,1
25.0,0,3,61114.0,20000.0,7.49,639,0,1,0,0,1,0,0,0,0,0
25.0,0,3,60990.0,20000.0,13.43,691,0,1,0,0,0,1,0,0,0,0
22.0,0,3,61072.0,20000.0,13.22,681,0,1,0,0,1,0,0,0,0,0
22.0,1,2,25229.0,5000.0,14.72,604,1,0,0,1,0,0,0,0,0,1
22.0,0,2,53980.0,20000.0,15.68,688,0,1,0,0,0,1,0,0,0,0
24.0,1,3,61918.0,20000.0,11.01,672,0,1,0,0,0,0,0,1,0,0
25.0,0,3,62299.0,20000.0,11.48,680,0,1,0,0,0,0,1,0,0,0
24.0,1,4,62192.0,20000.0,10.38,640,0,1,0,0,0,0,0,0,0,1
22.0,1,3,62045.0,20000.0,12.53,629,0,1,0,0,0,1,0,0,0,0
22.0,1,3,62350.0,20000.0,13.47,677,0,1,0,0,0,1,0,0,0,0
24.0,0,2,62508.0,20000.0,12.21,571,0,1,0,0,0,0,0,0,0,1
25.0,1,1,63607.0,20000.0,10.99,647,0,1,0,0,0,0,0,0,0,1
25.0,1,2,63921.0,20000.0,11.36,568,0,1,0,0,0,1,0,0,0,0
